nr_instances,log_nr_instances,nr_features,log_nr_features,nr_classes,nr_numerical_features,nr_categorical_features,ratio_num_cat,class_entropy,missing_val,ratio_missing_val,max_prob,min_prob,mean_prob,std_dev,dataset_ratio,symbols_sum,symbols_mean,symbols_std_dev,skew_min,skew_max,skew_mean,skew_std_dev,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std_dev,AlgorithmId,y3
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,0,1
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,1,0
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,2,0
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,3,1
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,4,0
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,5,0
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,6,1
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,7,0
32561,10.39087053,14,2.63905733,2,9,5,0.555555556,0.552011293,0,0,0.759190443,0.240809557,0.5,0.366550639,4.30E-04,115711,0,0,-0.31166151,11.953297,2.926779741,3.692909828,-0.362755288,154.7754839,24.37656709,47.30728845,8,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,0,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,1,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,2,1
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,3,1
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,4,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,5,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,6,1
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,7,0
45211,10.7190957,16,2.772588722,2,9,7,0.777777778,0.360874063,0,0,0.883015195,0.116984805,0.5,0.541665284,3.54E-04,115864,0,0,0.093075926,41.84506609,7.095238281,12.52322685,-1.059912868,4506.362118,523.5434812,1408.787731,8,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,0,1
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,1,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,2,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,3,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,4,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,5,1
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,6,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,7,0
5000000,15.42494847,128,4.852030264,2,0,128,1.00E+09,0.693147123,0,0,0.5001698,0.4998302,0.5,2.40E-04,2.56E-05,-18206,0,0,0,0,0,0,0,0,0,0,8,1
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,0,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,1,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,2,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,3,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,4,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,5,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,6,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,7,0
2000000,14.50865774,64,4.158883083,2,0,64,1.00E+09,0.69314718,0,0,0.50001,0.49999,0.5,1.41E-05,3.20E-05,7356,0,0,0,0,0,0,0,0,0,0,8,1
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,0,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,1,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,2,1
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,3,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,4,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,5,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,6,1
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,7,0
900000,13.71015004,58,4.060443011,2,39,19,0.487179487,0.616461949,897538,0.997264444,0.693266667,0.306733333,0.5,0.273320341,6.44E-05,8.88E+07,0,0,-0.381372621,252.1733081,6.479102241,39.85706964,-1.200369163,77017.91914,1974.784526,12173.60394,8,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,0,1
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,1,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,2,1
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,3,1
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,4,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,5,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,6,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,7,0
220320,12.30283631,51,3.931825633,3,51,0,0,0.242753876,101217,0.459409041,0.934259259,3.18E-05,0.333333333,0.521452155,2.31E-04,0,0,0,-6.080770498,19.31664486,0.560275288,5.586226536,-1.283118531,504.6613614,56.08816956,123.4108679,8,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,0,1
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,1,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,2,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,3,1
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,4,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,5,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,6,1
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,7,0
76000,11.23848862,170,5.135798437,2,168,1,0.005952381,0.090518032,75244,0.990052632,0.981907895,0.018092105,0.5,0.681520681,0.002236842,26,0,0,0.427991586,239.0711186,43.71556522,54.04392683,-1.628187766,57233.46944,5759.677181,11918.14751,8,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,0,1
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,1,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,2,1
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,3,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,4,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,5,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,6,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,7,0
928991,13.74185433,11,2.397895273,3,11,0,0,1.094374201,0,0,0.373071429,0.298137442,0.333333333,0.037672926,1.18E-05,0,0,0,-2.135392724,18.64395503,3.976807518,6.942917828,-0.554904963,527.1966386,98.18652394,164.8025269,8,1
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,0,1
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,1,0
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,2,0
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,3,1
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,4,0
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,5,0
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,6,0
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,7,1
7352,8.902727664,560,6.327936784,6,560,0,0,1.783877163,0,0,0.191376496,0.134113166,0.166666667,0.022700758,0.07616975,0,0,0,-2.06082243,14.70184037,1.675705159,2.309386972,-1.841858236,375.7818215,13.70670813,37.23919143,8,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,0,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,1,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,2,1
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,3,1
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,4,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,5,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,6,1
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,7,0
100000,11.51292546,8,2.079441542,2,7,1,0.142857143,0.486860341,0,0,0.80956,0.19044,0.5,0.43778395,8.00E-05,395183,0,0,-0.010479116,2.328748166,1.018045094,0.994040796,-1.191204792,6.228361021,1.771187678,3.180593891,8,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,0,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,1,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,2,1
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,3,1
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,4,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,5,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,6,1
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,7,0
3333,8.111628078,19,2.944438979,2,16,3,0.1875,0.413785377,0,0,0.855085509,0.144914491,0.5,0.502166742,0.00570057,1458374,0,0,-0.245176105,1.320883367,0.201471332,0.503711156,-1.160134716,3.077165439,0.327357375,0.899767284,8,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,0,1
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,1,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,2,1
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,3,1
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,4,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,5,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,6,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,7,0
4898,8.496582238,11,2.397895273,7,11,0,0,1.290442457,0,0,0.448754594,0.001020825,0.142857143,0.174017379,0.002245815,0,0,0,0.390590178,5.02179217,1.30002188,1.236601699,-0.698937301,37.52503905,7.05778273,10.31897718,8,0
142193,11.86494057,25,3.218875825,2,21,4,0.19047619,0.532149278,84103,0.591470748,0.775818782,0.224181218,0.5,0.390066662,1.76E-04,2.87E+08,0,0,-0.502901134,9.887955716,1.223207353,2.924279811,-1.222154604,179.9956616,18.91888311,52.85585902,0,1
142193,11.86494057,25,3.218875825,2,21,4,0.19047619,0.532149278,84103,0.591470748,0.775818782,0.224181218,0.5,0.390066662,1.76E-04,2.87E+08,0,0,-0.502901134,9.887955716,1.223207353,2.924279811,-1.222154604,179.9956616,18.91888311,52.85585902,1,0
142193,11.86494057,25,3.218875825,2,21,4,0.19047619,0.532149278,84103,0.591470748,0.775818782,0.224181218,0.5,0.390066662,1.76E-04,2.87E+08,0,0,-0.502901134,9.887955716,1.223207353,2.924279811,-1.222154604,179.9956616,18.91888311,52.85585902,2,1
